Wk of 9/12/22     Cut off: 9/12/22  @3pm,,,,,,,,
10,D-04033,4 PALLETS (100 cs),,,GC,,,
11,C-70330,2 PALLETS (90 cs),,,GC,,,
12,D-41986,1 PALLET,,,GC,,,
,,Total: 16 plts,,"Closed 3/13, confirmed 3/13, sent list to Andy 3/14, JK picked up 3/15, ETA 3/16, delivered 3/16, #5892 submitted 3/16",,,,
,,,,,,,,
"Week 3/20/23, Cut Off: 3/20/23 @ 3pm",,,,,,,,
Transfer #5905,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,PC,1 cs,,to Xiu Zhen,EH,,,
2,A-61012,50 CASES,,,GC,,,
3,C-70021,1 PALLET(42 CASES),,,GC,,,
4,C-70052,1 PALLET(35 CASES),,,GC,,,
5,C-70530,1 PALLET(45 CASES),,,GC,,,
6,D-04011,6 PALLETS(25 CASES x 6),,,GC,,,
7,D-04061,3 PALLETS(36 CASES x 3),,,GC,,,
8,Ginger Chew Sample,1cs,,Pineapple Coconut 4oz Samples -notified Andy already - TO WINSON,SYS,,,
,,Total: 14 plts,,"Closed 3/20, confirmed 3/20, sent list to Andy 3/21, sent #5905 to Andy 3/21, JK picked up 3/22, ETA 3/23, delivered 3/23, #5905 submitted 3/27",,,,
,,,,,,,,
"Week 3/27/23, Cut Off: 3/27/23 @ 3pm",,,,,,,,
Transfer #5914,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,D-15100N,1 plt (24 cs)*,,,GC,,,
2,F-04058,80 cs*,,Urgent,SYS,,,
3,D-02030,50 cs*,,,GC,,,
4,J-40152,60 cs*,,urgent Lot#51201D,JD,,,
5,D-60021,2 cs*,,ASAP,GC,,,
6,M-41061,1 plt (133 cs)*,,,SYS,,,
7,M-41062,1 plt (133 cs)*,,,SYS,,,
,,Total: 5 plts,,"Closed 3/27, confirmed 3/28, sent list to Andy 3/28, sent #5914 to Andy 3/28, JK picked up 3/29, ETA 3/30, delivered 3/30, #5914 submitted 3/30",,,,
,,,,,,,,
"Week 3/27/23, Additional Urgent Transfer",,,,,,,,
Transfer #5918,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,F-04001,5 pallets (400 cs)*,,Urgent,HL,,,
2,F-04002,3 pallets (240 cs)*,,Urgent,HL,,,
3,F-04005,4 pallets (320 cs)*,,Urgent,HL,,,
,,Total: 12  plts,,"Request received 3/29, sent list to Andy 3/29, sent #5918 to Andy 3/30, JK picked up 3/31, ETA 4/3, delivered 4/3, #5918 submitted 4/3",,,,
,,,,,,,,
"Week 4/3/23, Cut Off: 4/3/23 @ 3pm",,,,,,,,
Transfer #5926,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,#5917,1 plts,,"Ginseng & pkg bag
#5917 to pkg depart",Fui,,,
2,D-04011,8 plts (25cs/plt),,,GC,,,
3,F-12001,10 cases*,,Urgent Lot# 06012024,JD,,,
4,D-04037,3 PALLETS (48cs/plt),,,GC,,,
5,C-70052,2 PALLETS (35cs/plt)*,,,GC,,,
6,C-70021,2 PALLETS (42cs/plt)*,,,GC,,,
7,D-14200N,2 PALLETS (24cs/plt)*,,,GC,,,
8,Sample,ZESS New FLV Biscuit,,to Sales Team,JD,,,
9,F-87101,1 plt (60cs)*,,,JD,,,
10,F-87110,2 plts (56cs)*,,,JD,,,
11,J-56105,2 PLT (? cs/plt),,,WYL,,,
,,Total: 23 plts,,"Closed 4/3, confirmed 4/4 (SYS), sent list to Andy 4/4, sent #5926 to Andy 4/5, JK picked up 4/7, ETA 4/10, delivered 4/10, #5926 & 5917 submitted 4/10",,,,
,,,,,,,,
"Week 4/10/23, Cut Off: 4/10/23 @ 3pm",,,,,,,,
Transfer #5928,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,J-40136,2 plts (70cs/plt)*,,,SYS,,,
2,D-04033,6 plts (25cs/plt)*,,URGENT,GC,,,
3,F-76050,10 plts (63cs/plt),,,SYS,,,
4,C-70730,20 CASES (1/2 PALLET)*,,,GC,,,
5,M-94306,60 CASES*,,,GC,,,
,,Total: 19 plts,,"Closed 4/10, confirmed 4/10, sent list to Andy 4/11, sent #5928 to Andy 4/12, JK picked up 4/14, ETA 4/17, delivered 4/17, #5928 submitted 4/17",,,,
,,,,,,,,
"Week 4/17/23, Cut Off: 4/17/23 @ 3pm",,,,,,,,
Transfer #5937,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,D-04037,3 PALLETS (36 CASE/PALLET)*,,"NEW SHIPMENT (PO#37738), lot# C002E0",GC,,,
2,F-00372,75cs*,,Urgent Lot# 4202024,JD,,,
3,F-00373,65cs*,,Urgent Lot# 4202024,JD,,,
4,F-00377,35cs? (no stock),,Urgent Lot# 4202024,JD,,,
5,F-00500,70cs*,,Urgent Lot# 08202024,JD,,,
6,D-03052,2plt (125cs/plt),,Lot#1059361,JD,,,
7,D-03055N,2plt (125cs/plt)*,,Lot#1099867,JD,,,
8,D-03060,1plt (125cs)*,,Lot#0108668,JD,,,
9,D-03061,1plt (125cs)*,,Lot#0088476,JD,,,
10,D-03062,1plt (125cs)*,,Lot#0098587,JD,,,
11,D-03065,1plt (125cs)*,,Lot# 1019015,JD,,,
12,J-72804,25cs*,,Urgent Lot# 220318,JD,,,
13,#5936,1/2 plt,,"Ginseng, #5936 to Fui",Fui,,,
14,F-04117,2 pallets (240cs/plt)*,,Urgent    ,HL ,,,
15,J-31043,100 cases*,,,EY,,,
16,S-06011,1 PALLET (78cs/plt)*,,URGENT! ,GC,,,
17,S-06031,1 PALLET (78cs/plt)*,,URGENT! ,GC,,,
18,S-06060,5 CASES*,,,GC,,,
19,C-70050,2 PALLETS (28cs/plt)*,,,GC,,,
20,C-70113,1 PALLET (42cs/plt)*,,URGENT! ,HL,,,
21,C-70121,2 PALLETS (45cs/plt)*,,URGENT! ,GC,,,
,,Total: 23 plts,,"Closed 4/17, confirmed 4/17, sent list to Andy 4/18, sent #5937 to Andy 4/20, picked up 4/21, ETA 4/24, delivered 4/24, #5937 & 5936 submitted 4/24",,,,
,,,,,,,,
"Week 4/24/23, Cut Off: 4/24/23 @ 3pm",,,,,,,,
Transfer #5946,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,D-04037,2 PALLETS (36cs/plt)*,,LOT# C002E0  (AM MARKET),GC,,,
2,D-03052,3 plt (125cs/plt)*,,Lot#1059361,JD,,,
3,F-04005,2 plt (70cs/plt)*,,,HL ,,,
4,#5942,1 plt (8 barrels +  4cs),,"Ginseng
#5942 to Fui 4/20",Fui,,,
5,M-70080,20cs*,,,JD,,,
6,M-70081,15cs*,,,JD,,,
7,F-04112,2 pallets (128cs/plt)*,,Lot #06032024,HL ,,,
8,A-61219,2plts (20cs/plt)*,,,SYS,,,
9,J-42214,3 cs*,,,EY,,,
10,D-04011,3 PALLETS (25cs/plt),,,GC,,,
11,D-04043,2 PALLETS (20cs/plt),,,GC,,,
12,C-70050,1 PALLET (28cs/plt),,,GC,,,
13,C-70530,1 PALLET (45cs/plt),,,GC,,,
14,C-70430,1 PALLET (45cs/plt)*,,,GC,,,
15,A-61114,60cs*,,,SYS,,,
,,Total: 21 plts,,"Closed 4/24, confirmed 4/24, sent list to Andy 4/24, sent #5946 to Andy 4/27, picked up 4/28, ETA 5/1, delivered 5/1, #5946 submitted 5/1, #5942 submitted 5/2",,,,
,,,,,,,,
"Week 5/1/23, Cut Off: 5/1/23 @ 3pm",,,,,,,,
Transfer #5952,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,F-04006,1 pallet (70cs/plt)*,,,HL,,,
2,F-50139,167cs*,,Urgent,JD,,,
3,F-50146,50cs*,,Urgent,JD,,,
4,F-50137N,45cs*,,Urgent,JD,,,
5,A-61012,80 cases*,,,GC,,,
6,C-70113,1 PALLET (42cs/plt)*,,,GC,,,
7,C-70330,1 PALLET (45cs/plt)*,,,HL,,,
8,D-60023,3 CASES*,,,GC,,,
9,D-60015,20 CASES*,,,GC,,,
10,D-04011,6 PALLETS (25cs/plt),,,GC,,,
11,D-04043,2 PALLETS (25cs/plt),,,GC,,,
12,T-31545,200 cases  (or 2 pallets),,,HL,,,
13,D-04061,2  PALLETS (36cs/plt),,,GC,,,
14,D-04033,4 PALLETS (25cs/plt),,,GC,,,
,,Total: 23 plts,,"Closed 5/1, confirmed 5/1, send list to Andy 5/2, sent #5952 to Andy 5/3, picked up 5/5, ETA 5/8, delivered 5/8, #5952 submitted 5/8",,,,
,,,,,,,,
"Week 5/8/23, Cut Off: 5/8/23 @ 3pm",,,,,,,,
Transfer #5958,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,S-06011,30 CASES,,,GC,,,
2,S-06021,10 CASES,,,GC,,,
3,S-06031,"12 CASES
10 cs",,Only 10 cs transferred,GC,,,
4a,AC-B16BK,30 cases,,#5954,EY,,,
4b,AC-B8BK,10 case (42 bag/case),,#5954,EY,,,
5,D-04011,8 PALLETS (25cs/plt),,,GC,,,
6,D-04043,3 PALLETS (25cs/plt),,,GC,,,
7,D-04033,2 PALLETS (25cs/plt),,,GC,,,
8,F-11077,5 CASES,,,HL,,,
9,A-61012,40 CASES,,,GC,,,
10,D-60021,20 CASES,,,GC,,,
11,D-60011,20 CASES,,,GC,,,
,,Total: 20 plts,,"Sent #5958 to Andy 5/11, picked up 5/12, ETA 5/15, delivered 5/15, #5954 submitted 5/15, only 10 cs S-06031 transferred, #5958 submitted 5/16",,,,
Urgent #5957,,,,,,,,
1,F-04131,3 pallets (? cs /plt),,Lot 05262024 Urgent,HL,,,
2,F-04130,5 pallets (? cs/plt),,Urgent,HL,,,
3,F-04001,6 pallets (420  cases),,Urgent  (customer pu this week) Lot 02212024,HL,,,
,,Total: 14 plts,,"Sent #5957 to Andy 5/9, picked up 5/10, ETA 5/11, delivered 5/11, #5957 submitted 5/11",,,,
,,,,"Closed 5/8, confirmed 5/8, sent list & #5954 to Andy 5/9",,,,
,,,,,,,,
"Week 5/15/23, Cut Off: 5/15/23 @ 3pm",,,,,,,,
Transfer #5963,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,F-04118,1 plt (240cs/plt),,,SYS,,,
2,C-70123,1 plt (45cs/plt)*,,,GC,,,
3,K-88051,50 cases*,,,HL,,,
4,F-04114,5 pallets (240cs/plt),,,HL,,,
5,F-04001,3 pallets (70cs/plt),,Lot 02212024 then 04212024,HL,,,
6,F-04112,2 pallets (240cs/plt)*,,Lot 06072024  Urgent,HL,,,
7,F-04130,4 pallets (50cs/plt),,,HL,,,
8,D-04033,6 pallets (25cs/plt),,URGENT,GC,,,
,,Total: 22 plts,,"Closed 5/15, confirmed 5/15, sent list to Andy 5/15, sent #5963 to Andy 5/18, picked up 5/19, ETA 5/22, delivered 5/22, #5963 submitted 5/22",,,,
,,,,,,,,
"Week 5/22/23, Cut Off: 5/22/23 @ 3pm",,,,,,,,
Transfer #5971,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,F-00503,20cs,,Lot#08202024,JD,,,
2,F-04118,4 pallets (240cs/plt),,2 plts moved to wk 5/29,HL,,,
3,AC-B3SL5,240 Boxes,,"#5972, 1 plt",EY,,,
4,AC-B6SL,240 bags,,#5972,EY,,,
5,AC-B4SL,240 bags,,#5972,EY,,,
6,A-61218,10cs,,,SYS,,,
7,D-03012,144cs,,,SYS,,,
8,F-11077,7 CASES,,,GC,,,
9,F-11076A,3 PALLETS (55cs/plt),,URGENT!    ,GC,,,
10,F-11148A,2 PALLETS (40cs/plt),,URGENT!,GC,,,
11,F-11178A,2 PALLETS (42cs/plt),,URGENT!      ,GC,,,
12,F-11078,20 CASES,,URGENT!     ,GC,,,
13,D-04011,5 PALLETS (25cs/plt),,ASAP! ,GC,,,
14,D-04043,3 PALLETS (25cs/plt),,,GC,,,
15,D-04061,2 PALLETS (36cs/plt),,moved to wk 5/29,GC,,,
16,A-61030,50 CASES,,,GC,,,
17,A-61012,50 CASES,,,GC,,,
18,F-87116,3plts (63cs),,Urgent Lot# 10142023,JD,,,
,,Total: 24 plts,,"Closed 5/22, confirmed 5/22, sent list to Andy 5/23, sent #5972 to Ginseng dept, sent #5971 to Andy 5/25, picked up 5/26, ETA 5/30, delivered 5/30, #5971 submitted 5/30, #5972 submitted 5/31",,,,
,,,,,,,,
"Week 5/29/23, Cut Off: 5/30/23 @ 3pm, 5/29 holiday",,,,,,,,
Transfer #5977,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,D-14206,4 PALLETS (136 cs/pallet),,Urgent  (OUT OF STOCK),GC,,,
2,D-03009,50cs (1plts) 150 cs,,URGENT,SYS,,,
3,F-04130,4 pallets (50cs/plt),,Urgent,HL,,,
4,D-13106,2 PALLETS (136 cases/pallet),,Urgent     PO#37837 5/30 ARRIVED,GC,,,
5,D-13306,1 PALLET (136 cases/pallet),,Urgent     PO#37837 5/30 ARRIVED,GC,,,
6,D-14106,3 PALLETS (136 cases/pallet),,Urgent     PO#37837 5/30 ARRIVED,GC,,,
7,D-15106,1 PALLET (136 cases/pallet),,Urgent     PO#37837 5/30 ARRIVED,GC,,,
8,D-16106,1 PALLET (136 cases/pallet),,Urgent     PO#37837 5/30 ARRIVED,GC,,,
9,D-17106,3 PALLETS (136 cases/pallet),,Urgent     PO#37837 5/30 ARRIVED,GC,,,
10,D-18106,1/2 PALLET (136 cases/pallet),,Urgent     PO#37837 5/30 ARRIVED,GC,,,
,,Total: 21 plts,,"Closed 5/30, confirmed 5/30, sent revised #5977 to Andy 5/31, picked up 5/31, ETA 6/1, delivered 6/1, #5977 submitted 6/1, backdated to 5/31",,,,
Transfer #5976,,SF-LA,,NOTE,Requested by,,,
1,F-04118,2 pallets (240cs/plt),,2 plts from wk 5/22,HL,,,
2,D-04061,2 PALLETS (36cs/plt),,"from wk 5/22, over limit, moved to wk 6/5",GC,,,
3,F-00422,100cases,,,JD,,,
4,F-00431,8cases,,,JD,,,
5,D-13206,3 PALLETS (136 cs/pallet),,,GC,,,
6,D-04011,5 PALLETS (25 CS/PALLET),,"only transfer 2 plt, moved 3 plt to wk 6/5",GC,,,
7,D-04037,4 PALLETS (36cs/plt),,"LOT#C006E0 DATE 03/05/2026
only transfer 2 plt, moved 3 plt to wk 6/5",GC,,,
8,D-04061,3 PALLETS (36cs/plt),,"only transfer 2 plt, moved 1 plt to wk 6/5",GC,,,
9,D-04043,3 PALLETS (25cs/plt),,"only transfer 2 plt, moved 1 plt to wk 6/5",GC,,,
10,F-04002,3 pallets (70cs/plt),,Urgent,HL,,,
11,F-04001,4 pallets (70cs/plt),,,HL,,,
,,Total: 22 plts,,"Closed 5/30, confirmed 5/30, sent #5976 to Andy 6/1, picked up 6/2, ETA 6/5, delivered 6/5, #5976 submitted 6/5",,,,
,,,,,,,,
"Week 6/5/23, Cut Off: 6/5/23 @ 3pm",,,,,,,,
Transfer #5990,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,#5979,about 4plts (1 oversized plt),,pkg materials + outer cartons,SYS,,,
2,D-04011,8 PALLETS (25 CS/PLT) 6 plt,,"per GC, not need to move 2 plt to next week",GC,,,
3,D-04043,6 PALLETS (25cs/plt) 5 plt,,"per GC, not need to move 1 plt to next week",GC,,,
4,D-04033,4 PALLETS (25cs/plt),,,GC,,,
4,D-02003,2cs,,,SYS,,,
5,M-41066,"133cs, 1plt",,,SYS,,,
6,D-17200,1 PALLET (24cs/plt),,,GC,,,
7,J-56205,1 PLT (70cs/plt),,Urgent,WYL,,,
8,J-56001,1 PLT (48/plt),,Urgent,WYL,,,
,,Total: 22 plts,,"Closed 6/5, confirmed 6/12, sent list to Andy 6/12, sent #5990 to Andy 6/12, picked up 6/13, ETA 6/14, delivered 6/14, #5990 & 5979 submitted 6/14",,,,
,,,,,,,,
"Week 6/12/23, Cut Off: 6/12/23 @ 3pm",,,,,,,,
Transfer #5992,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,D-04011,"28 PALLETS (25 CS/PALLET)
8 plts",,"URGENT!    (TRUCKLOAD)
add to full load",GC,,,
2,F-04013,4plts (256cs),,,SYS,,,
3,D-04043,6 PALLETS (25cs/plt),,,GC,,,
4,AC-GT4J,4 cs (192 units),,#5994,XD,,,
5,AC-R6B,800 lbs,,#5994,XD,,,
6,P-A4CN,400,,#5994,XD,,,
7,P-A4B,400,,#5994,XD,,,
8,C-70530,1 PALLET,,,GC,,,
9,D-03001A,1/2 PALLET (62 CASES),,,GC,,,
10,D-04046N,1 PALLET,,URGENT! ,GC,,,
11,F-04112,652 EACH,,"Short date, request 6/15",CVT,,,
,,Total: 22 plt,,"Closed 6/12, confirmed 6/12, sent list to Andy 6/12, sent #5992 to Andy 6/14, sent #5994 to Linda 6/14, picked up 6/16, ETA 6/19, delivered 6/19, #5992 & 5994 submitted 6/19",,,,
,,,,,,,,
"Week 6/19/23, Cut Off: 6/19/23 @ 3pm",,,,,,,,
Transfer #5996,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,D-04011,22 plts (25cs/plt),,Urgent,GC,,,
,,Total 22 plts,,"From wk 6/12, sent #5996 to Andy 6/16, picked up 6/20, ETA 6/21, delivered 6/21, #5996 submitted 6/21",,,,
,,,,,,,,
"Week 6/19/23, Cut Off: 6/19/23 @ 3pm",,,,,,,,
Transfer #6000,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,D-04043,8 PALLETS (25cs/plt) 1 plt,,7 plt moved to wk 6/26,GC,,,
2,D-04033,4 PALLETS (25cs/plt) 3 plt,,1 plt moved to wk 6/26,GC,,,
3,D-04037,3 Pallets (36cs/plt),,LOT#C006E0  DATE:  03/05/2026,GC,,,
4,C-70020,1 PALLET (42cs/plt),,,GC,,,
5,C-70530,1 PALLET (45cs/plt),,already transferred,GC,,,
6,A-61030,50 CASES,,,GC,,,
7,A-62030,30 CASES,,,GC,,,
8,D-14220,15 CASES,,,GC,,,
9,D-02030,1 PALLET (125 CASES),,,GC,,,
10,D-02060,30 CASES,,,GC,,,
11,D-15106,50 CASES,,,GC,,,
12,D-13306 ,1 PALLET (24cs/plt),,,GC,,,
13,F-11077,20 CASES,,,GC,,,
14,F-76050,5plts (315cs) 4 plt,,1 plt moved to wk 6/26,SYS,,,
15,Gift LED light, 1 cs,,to Marcus,PTK,,,
16,A-61234,10cs,,,SYS,,,
17,D-03056,60cs,,Urgent Lot#35383,JD,,,
18,D-03064,1plt (125cs/plt),,Urgent Lot#1110149,JD,,,
19,D-04046N,5 PALLETS (30cs/plt),,URGENT,GC,,,
,,Total: 23 plt,,"Closed 6/19, confirmed 6/19, sent list to Andy 6/19, sent revised list to Andy 6/21, sent #6000 to Andy 6/22, picked up 6/23, ETA 6/26, delivered 6/26, #6000 submitted 6/26",,,,
,,,,,,,,
"Week 6/26/23, Cut Off: 6/26/23 @ 3pm",,,,,,,,
Transfer #6005,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,J-40136,560cs (8plts) (70cs/plt),,URGENT,SYS,,,
2,F-04112,400 master case (10plts) = 2400cs,,Urgent,SYS,,,
3,F-04070,25cs,,Urgent,SYS,,,
4,T-44020N,50 CASES,,URGENT OOS,FG,,,
,,Total: 19 plts,,"Picked up 6/28, ETA 6/29, delivered 6/29, #6005 submitted 6/29",,,,
Transfer #6003,,,,,,,,
5,AC-BK01,"3,840 lbs (32 Barrels)",,"4 pallets, #6003",Xiuzhen,,,
6,AC-B3L5,3 cs (36 Boxes),,#6003,Xiuzhen,,,
7,AC-B3SL5,30 cs (360 Boxes),,#6003,Xiuzhen,,,
8,AC-M14,15 cs (180 Boxes),,#6003,Xiuzhen,,,
9,AC-R14,20 cs (240 Boxes),,#6003,Xiuzhen,,,
10,AC-SL2,6 cs (72 Boxes),,#6003,Xiuzhen,,,
,,Total: 5 plts,,"Pending pickup 6/30, ETA 7/3, delivered 7/3, #6003 submitted",,,,
11,F-04071,1plts (128cs/plt),,Urgent,SYS,,,
12,F-04073,1plts (128cs/plt),,Urgent,SYS,,,
13,F-04074,1plts (128cs/plt),,Urgent,SYS,,,
14,F-04075,1plts (128cs/plt),,Urgent,SYS,,,
15,F-04115,1plt (40 master Case),,Date: 3/29/2024,SYS,,,
16,D-04043,7 plts (25cs/plt),,from wk 6/19,GC,,,
17,D-04033,1 plt (25cs/plt),,from wk 6/19,GC,,,
18,F-76050,1 plt (63cs/plt),,from wk 6/19,SYS,,,
,,-,,"Closed 6/26, confirmed 6/26, sent #6003 & 6005 to Andy 6/27",,,,
,,,,,,,,
"Week 7/3/23, Cut Off: 7/3/23 @ 3pm",,,,,,,,
Transfer #6023,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,F-04071,1plts (128cs/plt),,Urgent,SYS,,,
2,F-04073,1plts (128cs/plt),,Urgent,SYS,,,
3,F-04074,1plts (128cs/plt),,Urgent,SYS,,,
4,F-04075,1plts (128cs/plt),,Urgent,SYS,,,
5,F-04115,1plt (40 master Case),,Date: 3/29/2024,SYS,,,
6,D-04043,7 plts (25cs/plt),,from wk 6/19,GC,,,
7,D-04033,1 plt (25cs/plt),,from wk 6/19,GC,,,
8,F-76050,1 plt (63cs/plt),,from wk 6/19,SYS,,,
9,D-04046N,5  PALLETS ( ? cs/plt),,,GC,,,
10,D-04011,22 plts (25cs/plt),,full load,GC,,,
11,A-61012,120 cases (4 pallets),,,EY,,,
12,F-00424,60 cases,,Urgent lot# 08202024,JD,,,
13,sample,2 cs,,to Sales,JD,,,
14,AC-B3SL5,30 cs (360 Boxes),, ,Xiuzhen,,,
15,A-61122,250 Bottles (5 cases),,#6018,Xiuzhen,,,
16,#6014,8 plts,,"Am GSG pkg - picking, #6014 to Andy",SYS,,,
17,A-61117,4plts (180cs),,est. deliver 7/6/23 (Urgent),SYS,,,
18,A-61150,5plts (300cs),,est. deliver 7/6/23 (Urgent),SYS,,,
,,Total: 22 plts,,"Closed 7/3, #1-4 must pickup 7/5, confirmed 7/3, sent #6023 to Andy 7/5, picked up 7/6, ETA 7/7, delivered 7/7, #6023 submitted 7/7, pending #6018 & 6014",,,,
,,,,,,,,
"Week 7/17/23, Cut Off: 7/17/23 @ 3pm",,,,,,,,
Transfer #6033 #6037,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,Demo cup,"4cs (8,000pcs)",,to Xiu Zhen,AWC,,,
2,A-61117,4plts (180cs),,est. deliver 7/6/23 (Urgent)  7/13 arrived not post yet,SYS,,,
3,A-61150,5plts (300cs)-> 168 cases,,est. deliver 7/6/23 (Urgent) 7/13 arrived not post yet,SYS,,,
4,D-04011,10 plts (25cs/plt)-> 5 pallets,,    ASAP,GC,,,
5,D-03070,50 cases,,,HL,,,
6,D-03071,50 cases,,,HL,,,
7,D-03072,50 cases,,,HL,,,
8,D-03073,50 cases,,,HL,,,
9,sample,1 cs,,3 x On Kee Lantern samples,EY,,,
10,D-04032,2 pallets,,URGENT! (new item),GC,,,
11,P-OA50,"10,000 (2 cases?)",,,EY,,,
12,D-04043,7 plts (25cs/plt)-> 5 PALLETS,,URGENT! from wk 6/19,GC,,,
13,D-04033,1 plt (30cs/plt),,from wk 6/19,GC,,,
14,F-76050,1 plt (63cs/plt),,from wk 6/19,SYS,,,
15,C-70050,1 PALLET,,,GC,,,
16,Moomcake,4 PLTS,,"PL 5528794, 5528792 URGENT",WYL,,,
,,,,"22 pallets , picked up 7/19, ETA 7/20,
 15 PALLETS, PICK UP ON 7/24",,,,
,,,,,,,,
"Week 7/24/23, Cut Off: 7/24/23 @ 3pm",,,,,,,,
Transfer #6040#6041,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,J-40132,120 cs (4 pallets),,Urgent,EY,,,
2,D-04011,22 PALLETS (25 CASE/PALLET),,(#6040),BP/GC,,,
3,D-04046N,2 PALLETS,,,GC,,,
4,F-04056,"2,894 bags",,Urgent,BP/JC,,,
5,F04115,"1,200 cs  (5 PALLTS)",,Urgent,BP,,,
6,D-04037,6 pallets,,Urgent  (LA NEW CUSTOMER ORDER),GC,,,
7,AC-R64,120 Box (10 cs)  #6042,,Urgent,Xiuzhen,,,
8,A-61012,1 PALLET,,,GC,,,
9,C-70123,1 PALLET,,,GC,,,
10,D-18206,1 PALLET,,,GC,,,
,,,,"#6041 #6042 PICKED UP ON 7/26, 7/26 RECEIVED",,,,
,,,,,,,,
"Week 7/31/23, Cut Off: 7/31/23 @ 3pm",,,,,,,,
Transfer #6051,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,J-40136,280 cs (4 pallets),,,EY,,,
2,F-04070,112 cs (1 pallets),,URGENT,EY,,,
3,F-04013,640 cs (10 pallets),,URGENT,EY,,,
4,D-04043,2 pallets,,,GC,,,
5,D-04010,2 PALLETS,,,GC,,,
6,D-04037,3 PALLETS,,LOT#C002E0 (Asian market),GC,,,
,,,,"Picked up 8/2, delivered 8/3",,,,
,,,,,,,,
,,,,,,,,
"Week 8/7/23, Cut Off: 8/7/23 @ 3pm",,,,,,,,
Transfer #6058,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,A-61012,2 PALLETS (30cs/plt),,,GC,,,
2,D-04010,3 PALLETS (48cs/plt),,,GC,,,
3,D-04011,6 PALLETS (25cs/plt),,,GC,,,
4,D-04043,6 PALLETS (25cs/plt),,,GC,,,
5,D-41986,2 PALLETS (48cs/plt),,,GC,,,
6,C-70021,1 PALLET (42cs/plt),,,GC,,,
7,C-70530,20 CASES,,,GC,,,
8,C-70730,12 CASES,,,GC,,,
9,A-61236T,1plt (30cs),,,SYS,,,
10,PL#5531576 ,"Mooncakes, 2 cs",,"OBARTER, to AM1300",AWC,,,
,,Total: 22 plts,,"Closed 8/7, confirmed 8/7, pending Andy picking, picked up 8/9, ETA 8/10, delivered 8/10, D-41986 extended qty issue, #6058 submitted 8/11",,,,
,,,,,,,,
"Week 8/14/23, Cut Off: 8/14/23 @ 3pm",,,,,,,,
Transfer #6065,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,A-61012,3 PALLETS (30cs/plt),,,GC,,,
2,D-14220,10 CASES,,,GC,,,
3,D-19220,10 CASES,,,GC,,,
4,C-70121,2 PALLETS (45cs/plt),,,GC,,,
5,C-70123,3 PALLETS (45cs/plt),,,GC,,,
6,C-70330,2 PALLETS (45cs/plt),,,GC,,,
7,C-70530,1 PALLET (45cs/plt),,,GC,,,
8,M-41061,2 plts (133cs/plt),,,SYS,,,
9,M-41062,2 plts (133cs/plt),,,SYS,,,
10,S-06011,3 PALLETS (64cs/plt),,PO#37954  URGENT! ,GC,,,
11,S-06021,1 PALLET (64cs/plt),,PO#37954  URGENT! ,GC,,,
12,S-06031,2 PALLETS (64cs/plt),,PO#37954  URGENT! ,GC,,,
13,S-06012,20 CASES,,,GC,,,
14,S-06022,10 CASES,,,GC,,,
15,F-87103,60 cases,,Urgent Lot# 07022024,JD,,,
16,POP apron,20 ea,,for demo,AWC,,,
,,Total: 23 plts,,"Closed 8/14, confirmed 8/14, pending Andy picking, picked up 8/16, ETA 8/17, delivered 8/17, #6065 submitted 8/17",,,,
,,,,,,,,
"Week 8/14/23, Cut Off: 8/16/23 @ 3pm (additional transfer)",,,,,,,,
Transfer #6066,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,F-76050,315cs (5plts),,,SYS,,,
2,F-04001,300 case,,Urgent,BP/HL,,,
3,#6057, 2 plts,,pkg materials,SYS,,,
4,D-14206,4 PALLETS,,,GC,,,
5,D-13206,2 PALLETS,,,GC,,,
,,Total: 17 plts,,"Closed 8/16, confirmed 8/16, pending Andy picking, picked up 8/18, ETA 8/21, delivered 8/21, #6066 submitted 8/21, revised P-AGT-36GT to 200 each, revised #6057 submitted 8/22",,,,
,,,,,,,,
"Week 8/21/23, Cut Off: 8/21/23 @ 3pm
No transfer wk 8/28",,,,,,,,
Transfer #6071,,SF-LA,,NOTE (Urgent?),Requested by,,,
1,D-04030,2 pallets (48cs/plt),,,GC,,,
